id	start	end	type	head	neclass	person	quote	gender	human	number	cluster	text
1192	4931	4932	noun	4932	-	-	I	n	0	pl	546	de zaken
1193	4936	4936	pronoun	4936	-	1	I	fm	1	sg	1168	ik
1194	4938	4942	noun	4939	-	-	I	n	0	sg	1106	de kraam van den Griek
1195	4941	4942	name	4942	-	-	I	m	1	sg	938	den Griek
1196	4944	4944	pronoun	4944	-	-	I	m	1	sg	938	die
1197	4946	4947	noun	4947	-	-	I	n	0	sg	1197	verstaanbaar fransch
1198	4950	4950	pronoun	4950	-	1	I	fm	1	sg	1168	ik
1199	4951	4952	noun	4952	-	-	I	-	-	sg	1168	een gamin
1200	4957	4957	pronoun	4957	-	3	I	m	1	sg	938	hij
1201	4958	4959	noun	4959	-	-	I	-	-	sg	1201	de policie
1202	4965	4965	pronoun	4965	-	1	I	fm	1	sg	1168	ik
1203	4969	4970	noun	4970	-	-	I	f	1	sg	348	het meisje
1204	4973	4973	noun	4973	-	-	I	n	0	sg	893	genoegen
1205	4976	4976	pronoun	4976	-	1	I	fm	1	sg	1168	me
1206	4979	4979	pronoun	4979	-	1	I	fm	1	sg	1168	Ik
1207	4985	4985	noun	4985	-	-	I	n	0	sg	1207	genade
1208	4988	4988	pronoun	4988	-	1	I	fm	1	sg	1168	ik
1209	4992	4992	noun	4992	-	-	I	n	0	sg	1209	angst
1210	4999	5000	name	5000	-	-	I	m	1	sg	938	De Griek
1211	5002	5002	pronoun	5002	-	1	I	fm	1	sg	1168	me
1212	5004	5005	noun	5005	-	-	I	n	0	sg	1212	den arm
1213	5009	5009	pronoun	5009	-	1	I	fm	1	sg	1168	mij
1214	5011	5011	pronoun	5011	-	1	I	fm	1	sg	1168	Ik
1215	5014	5015	noun	5015	-	-	I	fm	1	pl	1147	mijn makkers
1216	5014	5014	pronoun	5014	-	1	I	fm	1	sg	1168	mijn
1217	5017	5017	pronoun	5017	-	1	I	fm	1	pl	1217	we
1218	5024	5024	name	5024	PER	-	I	fm	1	sg	1218	Scaevola
1219	5029	5029	pronoun	5029	-	-	I	m	1	sg	1218	die
1220	5030	5031	noun	5031	-	-	I	n	0	sg	15	zijn hand
1221	5030	5030	pronoun	5030	-	3	I	-	1	sg	1218	zijn
1222	5033	5034	noun	5034	-	-	I	n	0	sg	1222	't vuur
1223	5039	5040	noun	5040	-	-	I	n	0	sg	1223	hun latijnsche
1224	5039	5039	pronoun	5039	-	3	I	fm	1	pl	1147	hun
1225	5043	5043	pronoun	5043	-	3	I	fm	1	pl	1147	ze
1226	5044	5044	pronoun	5044	-	3	I	n	0	sg	1223	dit
1227	5058	5058	pronoun	5058	-	1	I	fm	1	sg	1168	mij
1228	5059	5060	noun	5060	-	-	I	n	0	sg	15	een hand
1229	5069	5069	pronoun	5069	-	1	O	m	1	sg	1	ik
1230	5077	5078	name	5078	PER	-	O	n	0	sg	1230	mijn Sjaalman
1231	5077	5077	pronoun	5077	-	1	O	m	1	sg	1	mijn
1232	5080	5081	noun	5081	-	-	O	n	0	sg	422	de achterdeur
1233	5082	5083	noun	5083	-	-	O	n	0	sg	1106	de kraam
1234	5086	5086	pronoun	5086	-	3	O	m	1	sg	1218	Hij
1235	5098	5098	noun	5098	-	-	O	f	1	sg	740	dertien
1236	5102	5102	pronoun	5102	-	3	O	m	1	sg	1218	hij
1237	5104	5108	noun	5108	-	-	O	m	1	sg	1218	een vlug en dapper mannetje
1238	5112	5112	pronoun	5112	-	1	O	m	1	sg	1	'k
1239	5113	5114	noun	5114	-	-	O	n	0	sg	1239	zijn oogen
1240	5113	5113	pronoun	5113	-	3	O	m	1	sg	1218	zijn
1241	5119	5119	pronoun	5119	-	3	O	fm	1	pl	1147	ze
1242	5122	5122	pronoun	5122	-	3	O	m	1	sg	1218	hij
1243	5124	5125	name	5125	-	-	O	m	1	sg	938	den Griek
1244	5126	5127	noun	5127	-	-	O	n	0	sg	1244	een vuistslag
1245	5130	5130	pronoun	5130	-	1	O	m	1	sg	1	ik
1246	5136	5136	pronoun	5136	-	1	O	m	1	sg	1	ik
1247	5139	5140	name	5140	-	-	O	m	1	sg	938	de Griek
1248	5141	5141	pronoun	5141	-	3	O	m	1	sg	1218	hem
1249	5148	5148	pronoun	5148	-	1	O	m	1	sg	1	ik
1250	5149	5151	noun	5151	-	-	O	n	0	sg	1250	een vast principe
1251	5154	5154	pronoun	5154	-	1	O	m	1	sg	1	me
1252	5159	5159	noun	5159	-	-	O	n	0	pl	8	dingen
1253	5160	5160	pronoun	5160	-	-	O	n	0	pl	8	die
1254	5161	5161	pronoun	5161	-	1	O	m	1	sg	1	me
1255	5166	5166	pronoun	5166	-	1	O	m	1	sg	1	ik
1256	5170	5170	pronoun	5170	-	1	O	m	1	sg	1	Ik
1257	5178	5179	noun	5179	-	-	O	n	0	sg	1257	de reden
1258	5181	5182	noun	5182	-	-	O	n	0	pl	1258	zijn trekken
1259	5181	5181	pronoun	5181	-	3	O	n	0	sg	1257	zijn
1260	5183	5183	pronoun	5183	-	1	O	m	1	sg	1	me
1261	5186	5186	noun	5186	-	-	O	n	0	sg	1261	reukwerk
1262	5191	5191	pronoun	5191	-	3	O	m	1	sg	938	men
1263	5193	5193	name	5193	LOC	-	O	n	0	sg	702	Amsterdam
1264	5194	5194	noun	5194	-	-	O	n	0	sg	993	twist
1265	5198	5199	name	5199	-	-	O	m	1	sg	938	een Griek
1266	5203	5204	noun	5204	-	-	O	n	0	pl	1266	latere kermissen
1267	5205	5206	noun	5206	-	-	O	m	1	sg	1	die man
1268	5209	5210	noun	5210	-	-	O	n	0	sg	1268	zijn kraam
1269	5209	5209	pronoun	5209	-	3	O	m	1	sg	1	zijn
1270	5212	5213	name	5213	LOC	-	O	n	0	both	1046	de Westermarkt
1271	5217	5217	pronoun	5217	-	1	O	m	1	sg	1	ik
1272	5218	5218	pronoun	5218	-	1	O	m	1	sg	1	mij
1273	5224	5224	pronoun	5224	-	1	O	m	1	sg	1	ik
1274	5227	5228	noun	5228	-	-	O	n	0	pl	1274	wijsgeerige opmerkingen
1275	5232	5232	pronoun	5232	-	1	O	m	1	sg	1	ik
1276	5233	5233	pronoun	5233	-	2	O	m	1	sg	1	u
1277	5242	5245	noun	5243	-	-	O	n	0	pl	546	de zaken dezer wereld
1278	5244	5245	noun	5245	-	-	O	n	0	sg	220	dezer wereld
1279	5247	5247	pronoun	5247	-	3	O	fm	1	pl	1147	elkander
1280	5251	5255	noun	5252	-	-	O	f	1	sg	862	de oogen van dat meisje
1281	5254	5255	noun	5255	-	-	O	f	1	sg	348	dat meisje
1282	5262	5262	pronoun	5262	-	3	O	f	1	sg	862	ze
1283	5264	5264	noun	5264	-	-	O	n	0	pl	1283	vlechten
1284	5270	5270	pronoun	5270	-	3	O	f	1	sg	862	men
1285	5271	5271	pronoun	5271	-	1	O	m	1	sg	1	mij
1286	5274	5275	noun	5275	-	-	O	-	-	sg	1286	die winkelkast
1287	5280	5280	pronoun	5280	-	2	O	m	1	sg	1	ge
1288	5282	5283	noun	5283	-	-	O	n	0	sg	566	dit boek
1289	5291	5291	pronoun	5291	-	3	O	n	0	sg	566	dit
1290	5297	5297	pronoun	5297	-	1	O	m	1	sg	1	me
1291	5301	5302	noun	5302	-	-	O	n	0	sg	220	de wereld
1292	5312	5313	noun	5313	-	-	O	-	-	pl	1292	ontevreden menschen
1293	5314	5314	pronoun	5314	-	-	O	-	-	pl	1292	die
1294	5319	5320	noun	5320	-	-	O	m	1	pl	1294	mijn vrienden
1295	5319	5319	pronoun	5319	-	1	O	m	1	sg	1	mijn
1296	5325	5325	pronoun	5325	-	2	O	m	1	sg	1	ge
1297	5326	5328	name	5328	ORG	-	O	n	0	both	55	Busselinck & Waterman
1298	5331	5331	pronoun	5331	-	1	O	m	1	sg	1	ik
1299	5336	5337	noun	5337	-	-	O	n	0	sg	816	mijn boek
1300	5336	5336	pronoun	5336	-	1	O	m	1	sg	1	mijn
1301	5341	5342	noun	5342	-	-	O	-	-	sg	616	de voorjaarsveiling
1302	5348	5348	pronoun	5348	-	1	O	m	1	sg	1	ik
1303	5351	5352	noun	5352	-	-	O	-	-	sg	85	de waarheid
1304	5355	5355	pronoun	5355	-	1	O	m	1	sg	1	mij
1305	5356	5360	noun	5357	-	-	O	n	0	sg	1305	het weerzien van dien persoon
1306	5359	5360	noun	5360	-	-	O	m	1	sg	326	dien persoon
1307	5364	5364	pronoun	5364	-	1	O	m	1	sg	1	Ik
1308	5370	5371	name	5371	ORG	-	O	n	0	sg	662	soliede konnexie
1309	5374	5374	pronoun	5374	-	3	O	m	1	sg	326	Hij
1310	5381	5381	pronoun	5381	-	1	O	m	1	sg	1	ik
1311	5382	5382	pronoun	5382	-	3	O	m	1	sg	326	hem
1312	5390	5390	pronoun	5390	-	3	O	m	1	sg	326	hij
1313	5394	5394	pronoun	5394	-	3	O	n	0	pl	8	Dit
1314	5396	5396	noun	5396	-	-	O	n	0	both	8	dingen
1315	5399	5402	noun	5400	-	-	O	n	0	sg	1315	een mensch op let
1316	5402	5402	noun	5402	-	-	O	n	0	sg	1316	let
1317	5404	5405	noun	5405	-	-	O	-	-	sg	1317	die zoo'n
1318	5408	5409	noun	5409	-	-	O	n	0	sg	71	de beurs
1319	5418	5418	pronoun	5418	-	1	O	m	1	sg	1	Ik
1320	5426	5426	pronoun	5426	-	1	O	m	1	sg	1	Ik
1321	5429	5429	pronoun	5429	-	3	O	m	1	sg	326	hij
1322	5437	5437	pronoun	5437	-	1	O	m	1	sg	1	ik
1323	5444	5444	pronoun	5444	-	3	O	m	1	sg	326	hij
1324	5450	5450	pronoun	5450	-	1	O	m	1	sg	1	ik
1325	5456	5456	noun	5456	-	-	O	n	0	sg	1325	gesprek
1326	5461	5461	pronoun	5461	-	1	O	m	1	sg	1	ik
1327	5465	5465	pronoun	5465	-	3	O	m	1	sg	326	hij
1328	5477	5478	noun	5478	-	-	O	n	0	sg	1328	zijn jasje
1329	5477	5477	pronoun	5477	-	3	O	m	1	sg	326	zijn
1330	5481	5482	noun	5482	-	-	O	n	0	sg	1330	de kin
1331	5487	5490	noun	5490	-	-	O	n	0	sg	1331	een zeer slecht merk
1332	5494	5494	pronoun	5494	-	1	O	m	1	sg	1	ik
1333	5495	5499	noun	5496	-	-	O	n	0	sg	1333	den toon van ons onderhoud
1334	5498	5499	noun	5499	-	-	O	n	0	sg	1334	ons onderhoud
1335	5498	5498	pronoun	5498	-	1	O	m	1	pl	198	ons
1336	5505	5505	pronoun	5505	-	3	O	m	1	sg	326	Hij
1337	5507	5507	pronoun	5507	-	1	O	m	1	sg	1	mij
1338	5509	5509	pronoun	5509	-	3	O	m	1	sg	326	hij
1339	5511	5511	name	5511	LOC	-	O	n	0	sg	1339	Indie
1340	5515	5515	pronoun	5515	-	3	O	n	0	sg	1339	dat
1341	5516	5516	pronoun	5516	-	3	O	m	1	sg	326	hij
1342	5521	5521	pronoun	5521	-	3	O	m	1	sg	326	hij
1343	5522	5522	noun	5522	-	-	O	fm	1	pl	339	kinderen
1344	5525	5525	pronoun	5525	-	1	O	m	1	sg	1	Ik
1345	5539	5540	noun	5540	-	-	O	-	-	sg	1345	de Kapelsteeg
1346	5542	5542	pronoun	5542	-	1	O	m	1	sg	1	ik
1347	5547	5548	noun	5548	-	-	O	n	0	sg	1347	die steeg
1348	5553	5555	noun	5555	-	-	O	m	1	sg	1	een fatsoenlijk man
1349	5560	5560	pronoun	5560	-	1	O	m	1	sg	1	ik
1350	5565	5565	pronoun	5565	-	1	O	m	1	sg	1	ik
1351	5567	5568	noun	5568	-	-	O	fm	1	sg	1345	de Kapelsteeg
1352	5571	5571	pronoun	5571	-	1	O	m	1	sg	1	Ik
1353	5574	5574	pronoun	5574	-	1	O	m	1	pl	198	wij
1354	5575	5576	noun	5576	-	-	O	n	0	sg	1354	dat straatje
1355	5587	5587	pronoun	5587	-	3	O	n	0	sg	1354	zijn
1356	5595	5595	pronoun	5595	-	1	O	m	1	sg	1	ik
1357	5602	5602	pronoun	5602	-	1	O	m	1	sg	1	ik
1358	5605	5605	pronoun	5605	-	3	O	fm	1	sg	1345	men
1359	5610	5610	pronoun	5610	-	3	O	m	1	sg	1345	men
1360	5619	5619	pronoun	5619	-	1	I	fm	1	sg	1360	me
1361	5622	5622	pronoun	5622	-	2	I	fm	1	sg	1361	u
1362	5639	5639	pronoun	5639	-	1	I	fm	1	sg	1360	ik
1363	5641	5641	pronoun	5641	-	1	I	fm	1	sg	1360	me
1364	5643	5643	pronoun	5643	-	1	I	fm	1	sg	1360	Ik
1365	5649	5649	pronoun	5649	-	3	O	m	1	sg	1345	hij
1366	5650	5650	pronoun	5650	-	1	O	m	1	sg	1	me
1367	5661	5665	noun	5662	-	-	O	n	0	sg	1367	een knoop van mijn jas
1368	5664	5665	noun	5665	-	-	O	n	0	sg	1368	mijn jas
1369	5664	5664	pronoun	5664	-	1	O	m	1	sg	1	mijn
1370	5668	5669	name	5669	PER	-	I	m	1	sg	888	Beste Droogstoppel
1371	5672	5672	pronoun	5672	-	3	I	m	1	sg	888	hij
1372	5674	5674	pronoun	5674	-	1	I	fm	1	sg	1372	ik
1373	5676	5676	pronoun	5676	-	2	I	fm	1	sg	1373	u
1374	5683	5683	pronoun	5683	-	1	O	m	1	sg	1	mij
1375	5684	5688	noun	5685	-	-	O	n	0	sg	1375	een rilling door de leden
1376	5687	5688	noun	5688	-	-	O	fm	1	pl	1376	de leden
1377	5690	5690	pronoun	5690	-	3	O	m	1	sg	888	Hij
1378	5700	5700	pronoun	5700	-	1	O	m	1	sg	1	mij
1379	5706	5706	pronoun	5706	-	1	O	m	1	sg	1	ik
1380	5708	5708	pronoun	5708	-	1	O	m	1	sg	1	ik
1381	5715	5716	noun	5716	-	-	O	n	0	sg	71	de beurs
1382	5720	5721	noun	5721	-	-	O	n	0	sg	963	het avend
1383	5726	5726	pronoun	5726	-	3	O	m	1	sg	888	men
1384	5730	5731	noun	5731	-	-	O	n	0	sg	71	de beurs
1385	5738	5738	pronoun	5738	-	2	O	m	1	sg	1	u
1386	5750	5750	pronoun	5750	-	1	O	m	1	sg	1	Ik
1387	5752	5753	noun	5753	-	-	O	n	0	sg	1367	mijn knoop
1388	5752	5752	pronoun	5752	-	1	O	m	1	sg	1	mijn
1389	5763	5763	pronoun	5763	-	1	O	m	1	sg	1	ik
1390	5768	5769	noun	5769	-	-	O	-	-	sg	1345	de Kapelsteeg
1391	5773	5773	pronoun	5773	-	1	O	m	1	sg	1	ik
1392	5785	5785	noun	5785	-	-	O	n	0	sg	1392	fatsoen
1393	5787	5787	pronoun	5787	-	1	O	m	1	sg	1	mij
1394	5791	5791	pronoun	5791	-	1	O	m	1	sg	1	Ik
1395	5799	5800	noun	5800	-	-	O	n	0	sg	1395	DERDE HOOFDSTUK
1396	5802	5802	pronoun	5802	-	1	O	m	1	sg	1	ik
1397	5807	5808	noun	5808	-	-	O	n	0	sg	71	de beurs
1398	5812	5812	name	5812	PER	-	O	m	1	sg	114	Frits
1399	5819	5819	pronoun	5819	-	1	O	m	1	sg	1	mij
1400	5824	5825	noun	5825	-	-	O	-	-	sg	1400	de beschrijving
1401	5828	5829	name	5829	LOC	-	O	m	1	sg	1230	de Sjaalman
1402	5832	5832	pronoun	5832	-	3	O	m	1	sg	1230	hij
1403	5833	5833	pronoun	5833	-	1	O	m	1	sg	1	me
1404	5840	5841	noun	5841	-	-	O	n	0	sg	602	't adreskaartje
1405	5843	5843	pronoun	5843	-	1	O	m	1	sg	1	Ik
1406	5848	5851	noun	5849	-	-	O	fm	1	pl	339	mijn kinderen van school
1407	5848	5848	pronoun	5848	-	1	O	m	1	sg	1	mijn
1408	5851	5851	noun	5851	-	-	O	n	0	sg	1	school
1409	5870	5880	noun	5871	-	-	O	n	0	sg	1409	een schoolkameraad die een sjaal draagt in plaats van een jas
1410	5872	5872	pronoun	5872	-	-	O	-	-	sg	1410	die
1411	5873	5874	noun	5874	-	-	O	n	0	sg	871	een sjaal
1412	5879	5880	noun	5880	-	-	O	n	0	sg	1368	een jas
1413	5883	5883	pronoun	5883	-	-	O	-	-	sg	1413	die
1414	5893	5893	pronoun	5893	-	1	O	m	1	sg	1	ik
1415	5894	5894	name	5894	PER	-	O	m	1	sg	114	Frits
1416	5897	5898	name	5898	LOC	-	O	n	0	both	1046	de Westermarkt
1417	5904	5904	noun	5904	-	-	O	n	0	pl	1417	kramen
1418	5911	5911	pronoun	5911	-	1	O	m	1	sg	1	ik
1419	5912	5917	noun	5913	-	-	O	n	0	sg	806	een brief met een groot pak
1420	5915	5917	noun	5917	-	-	O	n	0	sg	1420	een groot pak
1421	5919	5919	pronoun	5919	-	1	O	m	1	sg	1	Ik
1422	5921	5921	pronoun	5921	-	2	O	m	1	sg	1	u
1423	5922	5923	noun	5923	-	-	O	n	0	sg	806	den brief
1424	5927	5928	name	5928	PER	-	O	m	1	sg	888	Waarde Droogstoppel
1425	5930	5930	pronoun	5930	-	1	O	m	1	sg	1	Ik
1426	5933	5933	pronoun	5933	-	3	O	m	1	sg	888	hij
1427	5939	5941	name	5941	PER	-	O	fm	1	sg	888	Weledele Heer Droogstoppel
1428	5944	5944	pronoun	5944	-	1	O	m	1	sg	1	ik
1429	5948	5948	pronoun	5948	-	1	O	m	1	sg	1	Ik
1430	5951	5951	noun	5951	-	-	O	-	-	sg	1430	ten-uwent
1431	5954	5955	noun	5955	-	-	O	n	0	sg	1431	het doel
1432	5956	5956	pronoun	5956	-	2	O	m	1	sg	1	u
1433	5957	5958	noun	5958	-	-	O	n	0	sg	1433	een verzoek
1434	5962	5962	pronoun	5962	-	1	O	m	1	sg	1	Ik
1435	5965	5965	pronoun	5965	-	2	O	m	1	sg	1	gij
1436	5967	5968	noun	5968	-	-	O	n	0	pl	952	goede omstandigheden
1437	5971	5971	pronoun	5971	-	3	O	n	0	sg	1433	Dit
1438	5975	5975	pronoun	5975	-	1	O	m	1	pl	198	we
1439	5978	5979	noun	5979	-	-	O	n	0	pl	416	ons dertienen
1440	5978	5978	pronoun	5978	-	1	O	m	1	pl	198	ons
1441	5981	5982	noun	5982	-	-	O	n	0	sg	412	't kantoor
1442	5986	5986	pronoun	5986	-	1	O	m	1	sg	1	ik
1443	5988	5988	noun	5988	-	-	O	n	0	sg	1443	gebruik
1444	5992	5993	noun	5993	-	-	O	n	0	sg	1444	uw krediet
1445	5992	5992	pronoun	5992	-	2	O	fm	1	both	1445	uw
1446	5996	5997	noun	5997	-	-	O	n	0	sg	175	een zaak
1447	5998	5998	noun	5998	-	-	O	fm	1	sg	1447	tot-stand
1448	6002	6002	pronoun	6002	-	-	O	-	-	sg	1447	die
1449	6004	6004	pronoun	6004	-	1	O	m	1	sg	1	mij
1450	6006	6007	noun	6007	-	-	O	n	0	sg	1450	groot gewicht
1451	6011	6011	pronoun	6011	-	3	O	m	1	sg	1447	men
1452	6017	6021	noun	6018	-	-	O	n	0	sg	1452	een order op de voorjaarsveiling
1453	6020	6021	noun	6021	-	-	O	-	-	sg	616	de voorjaarsveiling
1454	6027	6028	noun	6028	-	-	O	n	0	pl	1454	velerlei omstandigheden
1455	6030	6030	pronoun	6030	-	1	O	m	1	sg	1	ik
1456	6032	6034	name	6034	PER	-	O	n	1	pl	1456	't oogenblik eenigszins
1457	6036	6036	noun	6036	-	-	O	n	0	sg	389	geld
1458	6041	6041	pronoun	6041	-	3	O	m	1	sg	1447	Hij
1459	6049	6049	pronoun	6049	-	3	O	m	1	sg	1447	hij
1460	6052	6052	pronoun	6052	-	1	O	m	1	sg	1	Ik
1461	6054	6056	noun	6056	-	-	O	f	1	sg	1461	mijn lieve vrouw
1462	6054	6054	pronoun	6054	-	1	O	m	1	sg	1	mijn
1463	6062	6064	noun	6062	-	-	O	fm	1	sg	1463	veraangenaming des levens
1464	6063	6064	noun	6064	-	-	O	n	0	sg	1464	des levens
1465	6070	6073	noun	6071	-	-	O	n	0	sg	148	de opvoeding mijner kinderen
1466	6072	6073	noun	6073	-	-	O	fm	1	pl	339	mijner kinderen
1467	6077	6079	noun	6079	-	-	O	n	0	sg	1467	een geldelijk oog
1468	6082	6082	noun	6082	-	-	O	-	-	sg	1468	zooals
1469	6083	6083	pronoun	6083	-	1	O	m	1	sg	1	ik
1470	6084	6084	noun	6084	-	-	O	-	-	sg	1470	wenschen
1471	6087	6089	name	6087	PER	-	O	m	1	sg	1463	Veraangenaming des levens
1472	6088	6089	noun	6089	-	-	O	n	0	sg	1464	des levens
1473	6091	6094	noun	6091	-	-	O	n	0	sg	1473	Opvoeding van de kinderen
1474	6093	6094	noun	6094	-	-	O	fm	1	pl	339	de kinderen
1475	6097	6097	pronoun	6097	-	2	O	m	1	sg	1	ge
1476	6099	6099	pronoun	6099	-	3	O	m	1	sg	1463	hij
1477	6101	6102	noun	6102	-	-	O	f	1	sg	1477	zijn vrouw
1478	6101	6101	pronoun	6101	-	3	O	m	1	sg	1463	zijn
1479	6103	6107	noun	6104	-	-	O	n	0	sg	1479	een loge in de Opera
1480	6106	6107	name	6107	LOC	-	O	n	0	sg	1480	de Opera
1481	6112	6116	noun	6113	-	-	O	fm	1	pl	1481	zijn kinderen op een instituut
1482	6112	6112	pronoun	6112	-	3	O	m	1	sg	1463	zijn
1483	6115	6116	noun	6116	-	-	O	n	0	sg	1483	een instituut
1484	6119	6119	name	6119	LOC	-	O	n	0	sg	1484	Genève
1485	6131	6131	pronoun	6131	-	3	O	m	1	sg	1463	hij
1486	6134	6135	noun	6135	-	-	O	n	0	sg	1486	een vliering
1487	6138	6138	noun	6138	-	-	O	n	0	sg	1222	vuur
1488	6141	6141	pronoun	6141	-	1	O	m	1	sg	1	ik
1489	6142	6143	noun	6143	-	-	O	n	0	sg	806	dien brief
1490	6147	6147	pronoun	6147	-	1	O	m	1	sg	1	ik
1491	6148	6148	pronoun	6148	-	3	O	n	0	sg	806	dit
1492	6154	6154	pronoun	6154	-	1	O	m	1	sg	1	ik
1493	6156	6156	pronoun	6156	-	3	O	m	1	sg	1463	hem
1494	6163	6163	pronoun	6163	-	1	O	m	1	sg	1	ik
1495	6166	6171	noun	6168	-	-	O	n	0	sg	1495	den zotten toon van zijn geschrijf
1496	6170	6171	noun	6171	-	-	O	n	0	sg	1496	zijn geschrijf
1497	6170	6170	pronoun	6170	-	3	O	n	0	sg	806	zijn
1498	6183	6183	pronoun	6183	-	3	O	m	1	sg	1463	hij
1499	6192	6192	pronoun	6192	-	3	O	n	0	sg	806	dit
1500	6196	6197	noun	6197	-	-	O	n	0	sg	1500	de maatschappij
1501	6202	6203	noun	6203	-	-	O	n	0	sg	1501	Gods wil
1502	6206	6206	pronoun	6206	-	3	O	m	1	sg	1463	hij
1503	6218	6218	pronoun	6218	-	1	O	m	1	sg	1	ik
1504	6224	6224	pronoun	6224	-	3	O	m	1	sg	1463	hij
1505	6229	6233	noun	6230	-	-	O	-	-	sg	1505	die opsiering van de zaak
1506	6232	6233	noun	6233	-	-	O	n	0	sg	175	de zaak
1507	6243	6243	pronoun	6243	-	1	O	m	1	sg	1	mij
1508	6244	6245	noun	6245	-	-	O	n	0	sg	1508	de verplichting
1509	6246	6246	noun	6246	-	-	O	n	0	sg	1509	rust
1510	6249	6252	noun	6250	-	-	O	n	0	pl	1510	de behoeften der mijnen
1511	6251	6252	noun	6252	-	-	O	n	0	pl	1511	der mijnen
1512	6257	6257	pronoun	6257	-	1	O	m	1	sg	1	ik
1513	6260	6260	noun	6260	-	-	O	n	0	sg	1513	talent
1514	6263	6263	pronoun	6263	-	3	O	n	0	sg	1513	dat
1515	6266	6266	pronoun	6266	-	1	O	m	1	sg	1	ik
1516	6269	6269	pronoun	6269	-	1	O	m	1	sg	1	mij
1517	6273	6273	pronoun	6273	-	1	O	m	1	sg	1	Ik
1518	6279	6279	pronoun	6279	-	2	O	m	1	sg	1	Ge
1519	6285	6285	pronoun	6285	-	1	O	m	1	sg	1	ik
1520	6297	6298	noun	6298	-	-	O	n	0	sg	1520	mijn kindsheid
1521	6297	6297	pronoun	6297	-	1	O	m	1	sg	1	mijn
1522	6300	6300	pronoun	6300	-	1	O	m	1	sg	1	ik
1523	6301	6302	noun	6302	-	-	O	n	0	pl	1523	mijn aandoeningen
1524	6301	6301	pronoun	6301	-	1	O	m	1	sg	1	mijn
1525	6304	6304	noun	6304	-	-	O	n	0	pl	1525	verzen
1526	6311	6311	pronoun	6311	-	1	O	m	1	sg	1	ik
1527	6312	6313	noun	6313	-	-	O	n	0	sg	1527	dagelijks neder
1528	6318	6319	noun	6319	-	-	O	n	0	sg	1528	mijn ziel
1529	6318	6318	pronoun	6318	-	1	O	m	1	sg	1	mijn
1530	6321	6321	pronoun	6321	-	1	O	m	1	sg	1	Ik
1531	6326	6327	noun	6327	-	-	O	n	0	sg	338	dat alles
1532	6328	6329	noun	6329	-	-	O	n	0	pl	1532	eenige opstellen
1533	6332	6332	pronoun	6332	-	-	O	n	0	pl	1532	die
1534	6333	6333	noun	6333	-	-	O	n	0	sg	1534	waarde
1535	6337	6337	pronoun	6337	-	1	O	m	1	sg	1	ik
1536	6340	6341	noun	6341	-	-	O	n	0	sg	1536	een uitgever
1537	6344	6344	pronoun	6344	-	3	O	n	0	sg	1536	dit
1538	6347	6348	noun	6348	-	-	O	n	0	sg	1536	het moeielijke
1539	6350	6351	noun	6351	-	-	O	fm	1	sg	313	Het publiek
1540	6353	6353	pronoun	6353	-	1	O	m	1	sg	1	mij
1541	6357	6359	noun	6359	-	-	O	-	-	sg	1541	de uitgevers beoordeelen
1542	6360	6361	noun	6361	-	-	O	n	0	pl	379	de werken
1543	6364	6364	noun	6364	-	-	O	n	0	sg	380	den
1544	6366	6369	noun	6366	-	-	O	n	0	sg	1544	naam van den schrijver
1545	6368	6369	noun	6369	-	-	O	fm	1	sg	1545	den schrijver
1546	6373	6374	noun	6374	-	-	O	n	0	sg	1546	den inhoud
1547	6376	6377	noun	6377	-	-	O	-	-	sg	1547	Juist zooals
1548	6378	6378	pronoun	6378	-	1	O	m	1	pl	198	wij
1549	6379	6386	noun	6380	-	-	O	m	1	sg	1549	de koffie naar de renommee van de merken
1550	6382	6386	noun	6383	-	-	O	n	0	sg	1550	de renommee van de merken
1551	6385	6386	noun	6386	-	-	O	n	0	pl	1551	de merken
1552	6395	6395	pronoun	6395	-	1	O	m	1	sg	1	ik
1553	6400	6401	noun	6401	-	-	O	n	0	sg	1553	mijn werk
1554	6400	6400	pronoun	6400	-	1	O	m	1	sg	1	mijn
1555	6405	6405	noun	6405	-	-	O	n	0	sg	460	verdienste
1556	6413	6414	noun	6414	-	-	O	n	0	sg	1556	de uitgave
1557	6418	6419	noun	6419	-	-	O	fm	1	pl	1557	de boekhandelaars
1558	6421	6427	noun	6422	-	-	O	n	0	sg	1558	de betaling van drukloon , enz. vooruit
1559	6424	6424	noun	6424	-	-	O	n	0	sg	1559	drukloon
1560	6431	6431	pronoun	6431	-	3	O	fm	1	pl	1557	ze
1561	6432	6433	noun	6433	-	-	O	n	0	sg	1561	groot gelijk
1562	6438	6438	pronoun	6438	-	1	O	m	1	sg	1	mij
1563	6440	6441	noun	6441	-	-	O	n	0	sg	590	die oogenblik
1564	6447	6447	pronoun	6447	-	1	O	m	1	sg	1	ik
1565	6452	6453	noun	6453	-	-	O	n	0	sg	1565	mijn arbeid
1566	6452	6452	pronoun	6452	-	1	O	m	1	sg	1	mijn
1567	6454	6455	noun	6455	-	-	O	n	0	pl	1567	de kosten
1568	6462	6463	noun	6463	-	-	O	n	0	sg	1568	mijn woord
1569	6462	6462	pronoun	6462	-	1	O	m	1	sg	1	mijn
1570	6468	6468	pronoun	6468	-	1	O	m	1	sg	1	ik
1571	6472	6475	noun	6473	-	-	O	n	0	sg	1571	onze ontmoeting van voorgisteren
