id	start	end	type	head	neclass	person	quote	gender	human	number	cluster	text
1191	5446	5446	pronoun	5446	-	2	I	fm	1	sg	1189	jij
1192	5457	5458	noun	5458	-	-	I	n	0	sg	174	die zee
1193	5461	5461	pronoun	5461	-	1	O	fm	1	sg	3	Ik
1194	5468	5468	pronoun	5468	-	1	O	fm	1	sg	3	ik
1195	5472	5472	pronoun	5472	-	1	I	fm	1	sg	6	Ik
1196	5477	5477	name	5477	PER	-	O	fm	1	sg	6	Bavink
1197	5484	5488	noun	5486	-	-	I	n	0	sg	1197	dat weemoedige geluid achter je
1198	5488	5488	pronoun	5488	-	2	I	fm	1	sg	1198	je
1199	5494	5495	noun	5495	-	-	I	n	0	sg	174	zoo'n zee
1200	5498	5498	pronoun	5498	-	1	I	fm	1	sg	6	me
1201	5503	5503	name	5503	-	-	I	m	1	sg	6	God
1202	5506	5506	name	5506	-	-	I	m	1	sg	6	God
1203	5517	5517	pronoun	5517	-	3	I	m	1	sg	1188	-ie
1204	5522	5522	pronoun	5522	-	3	I	m	1	sg	1188	-ie
1205	5523	5523	name	5523	PER	-	I	fm	1	sg	6	Bavink
1206	5525	5525	pronoun	5525	-	2	I	fm	1	sg	1198	Je
1207	5529	5531	noun	5531	-	-	I	n	0	sg	1207	je eigen naam
1208	5529	5529	pronoun	5529	-	2	I	fm	1	sg	1198	je
1209	5534	5534	pronoun	5534	-	3	I	m	1	sg	1188	-ie
1210	5543	5543	name	5543	PER	-	I	fm	1	sg	6	Bavink
1211	5548	5551	name	5548	-	-	I	m	1	sg	6	God op een brokkie
1212	5550	5551	noun	5551	-	-	I	n	0	sg	1212	een brokkie
1213	5552	5552	noun	5552	-	-	I	n	0	sg	1213	linnen
1214	5554	5554	noun	5554	-	-	I	n	0	sg	1214	verf
1215	5558	5558	name	5558	PER	-	I	fm	1	sg	6	Bavink
1216	5560	5560	name	5560	-	-	O	m	1	sg	6	God
1217	5566	5566	pronoun	5566	-	3	I	-	-	pl	1217	ze
1218	5567	5567	pronoun	5567	-	-	I	-	-	pl	1218	mekaar
1219	5571	5571	name	5571	-	-	I	m	1	sg	6	God
1220	5574	5575	noun	5575	-	-	I	n	0	sg	1220	een spelletje
1221	5577	5577	pronoun	5577	-	3	I	n	0	sg	1220	die
1222	5583	5583	pronoun	5583	-	3	I	m	1	sg	6	Hij
1223	5588	5588	name	5588	PER	-	I	m	1	sg	6	Bavink
1224	5591	5593	noun	5593	-	-	I	n	0	sg	1224	éen dom hoofd
1225	5595	5597	noun	5597	-	-	I	m	1	sg	1225	één domme rechterhand
1226	5602	5605	noun	5603	-	-	I	n	0	sg	1226	één schilderijtje te gelijk
1227	5610	5610	pronoun	5610	-	3	I	m	1	sg	6	-ie
1228	5613	5613	pronoun	5613	-	3	I	m	1	sg	6	-ie
1229	5614	5614	name	5614	-	-	I	m	1	sg	6	God
1230	5618	5618	pronoun	5618	-	3	I	m	1	sg	6	-ie
1231	5619	5619	noun	5619	-	-	I	n	0	sg	1213	linnen
1232	5621	5621	noun	5621	-	-	I	n	0	sg	1214	verf
1233	5625	5625	name	5625	-	-	I	m	1	sg	6	God
1234	5630	5630	name	5630	PER	-	I	fm	1	sg	6	Bavink
1235	5631	5631	pronoun	5631	-	3	I	m	1	sg	1225	'm
1236	5639	5640	noun	5640	-	-	I	-	1	sg	6	een vent
1237	5644	5644	name	5644	PER	-	I	fm	1	sg	6	Bavink
1238	5649	5649	name	5649	PER	-	I	m	1	sg	32	Hoyer
1239	5653	5654	noun	5654	-	-	I	n	0	sg	73	z'n hoofd
1240	5653	5653	pronoun	5653	-	3	I	m	1	sg	32	z'n
1241	5662	5662	name	5662	PER	-	I	m	1	sg	6	Bekker
1242	5669	5669	pronoun	5669	-	2	I	fm	1	sg	1242	je
1243	5671	5671	pronoun	5671	-	1	I	fm	1	sg	1243	ik
1244	5675	5675	pronoun	5675	-	1	I	fm	1	sg	1243	ik
1245	5676	5676	noun	5676	-	-	I	n	0	pl	1245	spoorwegboekjes
1246	5680	5681	noun	5681	-	-	I	m	1	sg	6	Zoo'n vent
1247	5683	5685	name	5683	-	-	I	m	1	sg	6	God met vrede
1248	5685	5685	noun	5685	-	-	I	n	0	sg	1248	vrede
1249	5687	5687	pronoun	5687	-	3	I	m	1	sg	6	die
1250	5689	5689	pronoun	5689	-	3	I	m	1	sg	32	'm
1251	5690	5691	noun	5691	-	-	I	n	0	sg	818	de moeite
1252	5696	5696	pronoun	5696	-	1	O	fm	1	sg	3	Ik
1253	5698	5698	name	5698	PER	-	O	fm	1	sg	6	Bavink
1254	5699	5700	noun	5700	-	-	O	n	0	sg	72	een sigaar
1255	5705	5705	name	5705	LOC	-	O	n	0	sg	1185	Driehuis
1256	5709	5709	pronoun	5709	-	1	O	fm	1	sg	3	Ik
1257	5711	5713	noun	5711	-	-	O	-	-	sg	1257	trek in koffie
1258	5713	5713	noun	5713	-	-	O	m	1	sg	1258	koffie
1259	5715	5715	pronoun	5715	-	1	O	fm	1	sg	3	Ik
1260	5721	5721	name	5721	PER	-	O	fm	1	sg	6	Bavink
1261	5722	5724	noun	5724	-	-	O	m	1	sg	406	een verdienstelijk heer
1262	5730	5730	pronoun	5730	-	1	O	fm	1	pl	1	ons
1263	5733	5733	name	5733	PER	-	O	m	1	sg	32	Hoyer
1264	5735	5735	name	5735	PER	-	O	m	1	sg	6	Bekker
1265	5748	5748	pronoun	5748	-	1	O	fm	1	pl	1	we
1266	5754	5758	noun	5755	-	-	O	n	0	sg	1097	't strand in de nacht
1267	5767	5768	noun	5768	-	-	O	n	0	pl	6	de golven
1268	5771	5773	noun	5773	-	-	O	n	0	sg	1268	Een weinig drank
1269	5775	5776	noun	5776	-	-	O	n	0	sg	1269	de weemoed
1270	5778	5779	noun	5779	-	-	O	n	0	sg	1270	de somberheid
1271	5788	5788	name	5788	PER	-	O	m	1	sg	6	Bekker
1272	5791	5797	noun	5792	-	-	O	n	0	sg	1272	de eenzaamheid van zijn Duitsche kosthuis Dante
1273	5794	5797	name	5797	PER	-	O	m	1	sg	343	zijn Duitsche kosthuis Dante
1274	5794	5794	pronoun	5794	-	3	O	m	1	sg	6	zijn
1275	5808	5808	name	5808	PER	-	O	m	1	sg	6	Bavink
1276	5810	5815	noun	5812	-	-	O	n	0	sg	1276	een groot doek in z'n hoofd
1277	5814	5815	noun	5815	-	-	O	n	0	sg	73	z'n hoofd
1278	5814	5814	pronoun	5814	-	3	O	-	1	sg	6	z'n
1279	5817	5820	noun	5818	-	-	O	n	0	sg	1279	een gezicht op Rhenen
1280	5820	5820	name	5820	LOC	-	O	n	0	sg	1280	Rhenen
1281	5822	5822	pronoun	5822	-	3	O	m	1	sg	6	hij
1282	5832	5832	pronoun	5832	-	3	O	m	1	sg	6	hij
1283	5835	5835	pronoun	5835	-	3	O	m	1	sg	6	zich
1284	5838	5838	name	5838	PER	-	O	m	1	sg	32	Hoyer
1285	5842	5844	noun	5844	-	-	O	n	0	sg	1285	z'n sociale taak
1286	5842	5842	pronoun	5842	-	3	O	m	1	sg	32	z'n
1287	5846	5846	pronoun	5846	-	3	O	n	0	pl	6	ze
1288	5853	5853	pronoun	5853	-	1	O	fm	1	sg	3	ik
1289	5860	5862	noun	5862	-	-	O	n	0	sg	1289	De koele wind
1290	5865	5865	pronoun	5865	-	1	O	fm	1	pl	1	ons
1291	5868	5869	noun	5869	-	-	O	n	0	sg	174	De zee
1292	5873	5874	noun	5874	-	-	O	n	0	sg	174	de zee
1293	5876	5876	pronoun	5876	-	3	O	n	0	sg	174	die
1294	5883	5884	noun	5884	-	-	O	n	0	sg	174	De zee
1295	5888	5889	noun	5889	-	-	O	n	0	sg	797	't land
1296	5891	5892	noun	5892	-	-	O	n	0	pl	1296	Mijn gedachten
1297	5891	5891	pronoun	5891	-	1	O	fm	1	sg	3	Mijn
1298	5894	5895	noun	5895	-	-	O	n	0	both	1296	een zee
1299	5897	5897	pronoun	5897	-	3	O	n	0	pl	1296	ze
1300	5901	5902	noun	5902	-	-	O	n	0	pl	1300	hun grenzen
1301	5901	5901	pronoun	5901	-	3	O	n	0	pl	1296	hun
1302	5912	5912	pronoun	5912	-	1	O	fm	1	pl	1	wij
1303	5913	5914	noun	5914	-	-	O	n	0	pl	6	groote dingen
1304	5919	5919	pronoun	5919	-	1	O	fm	1	sg	3	Ik
1305	5921	5922	noun	5922	-	-	O	n	0	sg	1305	mijn best
1306	5921	5921	pronoun	5921	-	1	O	fm	1	sg	3	mijn
1307	5929	5930	noun	5930	-	-	O	n	0	sg	1305	mijn best
1308	5929	5929	pronoun	5929	-	1	O	fm	1	sg	3	mijn
1309	5935	5935	name	5935	LOC	-	O	n	0	sg	1280	Rhenen
1310	5937	5937	pronoun	5937	-	1	O	fm	1	sg	3	ik
1311	5939	5940	noun	5940	-	-	O	n	0	sg	1311	de schemering
1312	5942	5946	noun	5943	-	-	O	n	0	sg	1312	de brug over den spoorweg
1313	5945	5946	noun	5946	-	-	O	n	0	sg	1313	den spoorweg
1314	5950	5951	name	5951	LOC	-	O	n	0	sg	1314	't Noorden
1315	5954	5955	noun	5955	-	-	O	n	0	sg	451	de diepte
1316	5957	5961	noun	5958	-	-	O	n	0	sg	1316	de spoorlijn tot den gezichtseinder
1317	5960	5961	noun	5961	-	-	O	n	0	sg	945	den gezichtseinder
1318	5969	5970	noun	5970	-	-	O	f	1	sg	1318	de berg
1319	5976	5977	noun	5977	-	-	O	n	0	sg	1319	lichtgroen gras
1320	5979	5980	noun	5980	-	-	O	n	0	sg	1320	donkergroene brem
1321	5982	5983	noun	5983	-	-	O	n	0	pl	6	gele bloemen
1322	5985	5985	pronoun	5985	-	1	O	fm	1	sg	3	Ik
1323	5990	5991	noun	5991	-	-	O	n	0	pl	1323	de bergwanden
1324	5997	5997	pronoun	5997	-	3	O	n	0	pl	1323	ze
1325	6004	6005	noun	6005	-	-	O	n	0	sg	1325	de vlakte
1326	6009	6010	noun	6010	-	-	O	n	0	sg	229	de duisternis
1327	6017	6018	noun	6018	-	-	O	n	0	sg	1327	de aarde
1328	6021	6021	pronoun	6021	-	1	O	fm	1	sg	3	ik
1329	6032	6037	noun	6034	-	-	O	n	0	sg	478	't laatste licht van den dag
1330	6039	6040	noun	6040	-	-	O	fn	-	sg	1318	den berg
1331	6042	6043	noun	6043	-	-	O	n	0	sg	1331	de spleet
1332	6046	6046	noun	6046	-	-	O	n	0	sg	229	duisternis
1333	6048	6050	noun	6050	-	-	O	n	0	sg	478	een rood licht
1334	6054	6058	noun	6055	-	-	O	n	0	sg	1334	een paal aan de spoorlijn
1335	6057	6058	noun	6058	-	-	O	n	0	sg	1316	de spoorlijn
1336	6060	6061	noun	6061	-	-	O	n	0	sg	435	De lucht
1337	6078	6078	pronoun	6078	-	1	O	fm	1	sg	3	ik
1338	6083	6083	pronoun	6083	-	1	O	fm	1	sg	3	ik
1339	6088	6088	name	6088	LOC	-	O	n	0	sg	1339	Holland
1340	6092	6093	noun	6093	-	-	O	n	0	sg	1340	de plaats
1341	6095	6095	pronoun	6095	-	1	O	fm	1	sg	3	ik
1342	6102	6102	pronoun	6102	-	3	O	n	0	pl	1323	ze
1343	6103	6103	pronoun	6103	-	1	O	fm	1	sg	3	mij
1344	6112	6112	name	6112	PER	-	O	fm	1	sg	6	Bavink
1345	6114	6114	pronoun	6114	-	1	O	fm	1	sg	3	me
1346	6122	6122	name	6122	PER	-	O	m	1	sg	6	Bekker
1347	6128	6129	noun	6129	-	-	O	n	0	sg	1318	den berg
1348	6131	6131	name	6131	PER	-	O	fm	1	sg	6	Bavink
1349	6132	6132	pronoun	6132	-	1	O	fm	1	sg	3	mij
1350	6139	6140	noun	6140	-	-	O	n	0	pl	1350	zeven teekeningetjes
1351	6145	6145	name	6145	PER	-	O	m	1	sg	6	Bekker
1352	6146	6149	noun	6149	-	-	O	n	0	pl	1352	twee heel kleine versjes
1353	6154	6154	name	6154	LOC	-	O	n	0	sg	1339	Holland
1354	6156	6156	pronoun	6156	-	1	O	fm	1	sg	3	ik
1355	6159	6159	noun	6159	-	-	O	n	0	sg	1355	armoe
1356	6163	6163	noun	6163	-	-	O	n	0	pl	1356	artikeltjes
1357	6165	6165	noun	6165	-	-	O	n	0	pl	1357	verhaaltjes
1358	6169	6176	noun	6170	-	-	O	n	0	sg	1358	't buurtje waar ik zoo lang gewoond had
1359	6172	6172	pronoun	6172	-	1	O	fm	1	sg	3	ik
1360	6179	6182	noun	6182	-	-	O	n	0	pl	1360	mijn laatste twee rijksdaalders
1361	6179	6179	pronoun	6179	-	1	O	fm	1	sg	3	mijn
1362	6184	6184	pronoun	6184	-	1	O	fm	1	sg	3	ik
1363	6187	6188	noun	6188	-	-	O	n	0	sg	6	de stad
1364	6189	6189	pronoun	6189	-	-	O	n	0	sg	6	die
1365	6191	6192	noun	6192	-	-	O	n	0	sg	1365	mijn afwezigheid
1366	6191	6191	pronoun	6191	-	1	O	fm	1	sg	3	mijn
1367	6196	6199	noun	6197	-	-	O	n	0	sg	1367	de hoofdstad der wereld
1368	6198	6199	noun	6199	-	-	O	n	0	sg	447	der wereld
1369	6204	6205	name	6205	LOC	-	O	n	0	sg	1314	't Noorden
1370	6207	6208	noun	6208	-	-	O	n	0	sg	229	de duisternis
1371	6209	6210	noun	6210	-	-	O	n	0	sg	478	't licht
1372	6215	6216	noun	6216	-	-	O	fn	-	sg	1318	de berg
1373	6228	6229	noun	6229	-	-	O	n	0	sg	1170	't Noordwesten
1374	6232	6232	pronoun	6232	-	1	O	fm	1	sg	3	ik
1375	6235	6236	noun	6236	-	-	O	n	0	sg	1375	't bruggetje
1376	6243	6244	noun	6244	-	-	O	-	-	sg	1376	de oneindigheid
1377	6246	6246	pronoun	6246	-	1	O	fm	1	sg	3	Ik
1378	6248	6249	noun	6249	-	-	O	n	0	sg	1378	mijn elboog
1379	6248	6248	pronoun	6248	-	1	O	fm	1	sg	3	mijn
1380	6251	6252	noun	6252	-	-	O	n	0	sg	1380	de leuning
1381	6255	6259	noun	6256	-	-	O	n	0	sg	1381	m'n kin met m'n hand
1382	6255	6255	pronoun	6255	-	1	O	fm	1	sg	3	m'n
1383	6258	6259	noun	6259	-	-	O	n	0	sg	997	m'n hand
1384	6258	6258	pronoun	6258	-	1	O	fm	1	sg	3	m'n
1385	6264	6265	noun	6265	-	-	O	n	0	sg	229	de duisternis
1386	6269	6272	noun	6272	-	-	O	n	0	sg	6	de platte roode zon
1387	6274	6274	pronoun	6274	-	-	O	n	0	sg	6	die
1388	6280	6286	noun	6282	-	-	O	n	0	pl	1388	de groene golven van den Atlantischen oceaan
1389	6284	6286	noun	6286	-	-	O	n	0	sg	1389	den Atlantischen oceaan
1390	6290	6291	noun	6291	-	-	O	n	0	pl	6	de golven
1391	6292	6292	pronoun	6292	-	-	O	n	0	pl	6	die
1392	6295	6296	noun	6296	-	-	O	n	0	pl	1392	scherpe randen
1393	6298	6299	noun	6299	-	-	O	n	0	pl	1393	holle flanken
1394	6313	6335	noun	6315	-	-	O	n	0	pl	1394	de gele lichten in de armelijke buurtwinkeltjes in Amsterdam , die ik nu spoedig weer zou zien en die iederen avond hadden geschenen
1395	6317	6335	noun	6319	-	-	O	n	0	pl	1395	de armelijke buurtwinkeltjes in Amsterdam , die ik nu spoedig weer zou zien en die iederen avond hadden geschenen
1396	6321	6321	name	6321	LOC	-	O	n	0	sg	760	Amsterdam
1397	6323	6323	pronoun	6323	-	-	O	-	-	sg	1397	die
1398	6324	6324	pronoun	6324	-	1	O	fm	1	sg	3	ik
1399	6331	6331	pronoun	6331	-	-	O	-	-	pl	1399	die
1400	6338	6339	noun	6339	-	-	O	n	0	sg	1389	de oceaan
1401	6343	6347	noun	6345	-	-	O	n	0	pl	1401	de vage verwachtingen van vroeger
1402	6351	6351	pronoun	6351	-	1	O	fm	1	sg	3	mij
1403	6354	6355	noun	6355	-	-	O	n	0	sg	1403	het verlangen
1404	6365	6366	noun	6366	-	-	O	n	0	sg	1404	een gevoel
1405	6369	6369	pronoun	6369	-	3	O	n	0	sg	1404	dat
1406	6370	6370	pronoun	6370	-	1	O	fm	1	sg	3	ik
1407	6395	6396	noun	6396	-	-	O	n	0	pl	1407	mijn verwachtingen
1408	6395	6395	pronoun	6395	-	1	O	fm	1	sg	3	mijn
1409	6400	6401	noun	6401	-	-	O	n	0	pl	1409	mijn verlangens
1410	6400	6400	pronoun	6400	-	1	O	fm	1	sg	3	mijn
1411	6406	6408	name	6406	PER	-	O	-	1	sg	6	Bavink met tusschenpoozen
1412	6408	6408	noun	6408	-	-	O	n	0	pl	1412	tusschenpoozen
1413	6411	6414	noun	6412	-	-	O	n	0	sg	1413	zijn gezicht op Rhenen
1414	6411	6411	pronoun	6411	-	3	O	-	1	sg	6	zijn
1415	6414	6414	name	6414	LOC	-	O	n	0	sg	1280	Rhenen
1416	6417	6418	noun	6418	-	-	O	n	0	sg	1416	de rivier
1417	6420	6421	noun	6421	-	-	O	n	0	sg	1318	den berg
1418	6423	6424	name	6424	LOC	-	O	n	0	both	1418	den Cuneratoren
1419	6426	6428	noun	6428	-	-	O	n	0	pl	1419	de bloeiende appelboomen
1420	6430	6435	noun	6432	-	-	O	n	0	pl	803	de roode daken van 't stadje
1421	6434	6435	noun	6435	-	-	O	n	0	sg	1421	't stadje
1422	6437	6444	noun	6438	-	-	O	-	-	pl	1422	de kastanjes met hun witte en roode bloemen
1423	6440	6444	noun	6444	-	-	O	n	0	pl	6	hun witte en roode bloemen
1424	6440	6440	pronoun	6440	-	3	O	-	-	pl	1422	hun
1425	6446	6454	noun	6448	-	-	O	-	-	pl	1425	de bruine beuken tusschen de huizen in de hoogte
1426	6450	6454	noun	6451	-	-	O	n	0	pl	1426	de huizen in de hoogte
1427	6453	6454	noun	6454	-	-	O	-	-	sg	1427	de hoogte
1428	6457	6462	noun	6458	-	-	O	n	0	sg	1428	't molentje ergens op den berg
1429	6461	6462	noun	6462	-	-	O	n	0	sg	1318	den berg
1430	6466	6466	name	6466	PER	-	O	m	1	sg	6	Bekker
1431	6468	6472	noun	6469	-	-	O	n	0	sg	1431	't villaatje op den berg
1432	6471	6472	noun	6472	-	-	O	n	0	sg	1318	den berg
1433	6474	6474	pronoun	6474	-	3	O	n	0	sg	1431	dat
1434	6475	6475	name	6475	PER	-	O	fm	1	sg	6	Bavink
1435	6481	6481	name	6481	PER	-	O	m	1	sg	343	Dante
1436	6484	6484	noun	6484	-	-	O	n	0	pl	1436	gedichtjes
1437	6490	6490	pronoun	6490	-	1	O	fm	1	sg	3	ik
1438	6492	6493	noun	6493	-	-	O	n	0	sg	447	de wereld
1439	6506	6507	noun	6507	-	-	O	n	0	sg	365	dat alles
1440	6509	6510	noun	6510	-	-	O	n	0	sg	447	de wereld
1441	6513	6513	name	6513	-	-	O	m	1	sg	6	God
1442	6516	6516	pronoun	6516	-	1	O	fm	1	pl	1	ons
1443	6520	6523	noun	6521	-	-	O	n	0	sg	687	den toren van Rhenen
1444	6523	6523	name	6523	LOC	-	O	n	0	sg	1280	Rhenen
1445	6525	6525	pronoun	6525	-	1	O	fm	1	sg	3	ik
1446	6528	6529	noun	6529	-	-	O	n	0	sg	1446	de verten
1447	6533	6534	noun	6534	-	-	O	n	0	sg	1447	mijn hart
1448	6533	6533	pronoun	6533	-	1	O	fm	1	sg	3	mijn
1449	6537	6538	noun	6538	-	-	O	n	0	sg	232	de verte
1450	6542	6544	noun	6544	-	-	O	n	0	pl	1450	de roode luchten
1451	6546	6547	noun	6547	-	-	O	n	0	sg	1451	't westen
1452	6552	6552	pronoun	6552	-	1	O	fm	1	sg	3	ik
1453	6554	6555	noun	6555	-	-	O	n	0	sg	687	den toren
1454	6559	6560	noun	6560	-	-	O	n	0	sg	1446	de verten
1455	6564	6564	pronoun	6564	-	1	O	fm	1	sg	3	ik
1456	6570	6571	noun	6571	-	-	O	n	0	sg	232	de verte
1457	6572	6573	noun	6573	-	-	O	-	-	sg	1457	het nabije
1458	6579	6583	noun	6580	-	-	O	n	0	sg	1447	mijn hart naar de verte
1459	6579	6579	pronoun	6579	-	1	O	fm	1	sg	3	mijn
1460	6582	6583	noun	6583	-	-	O	n	0	sg	232	de verte
1461	6590	6590	pronoun	6590	-	1	O	fm	1	sg	3	mij
1462	6591	6592	noun	6592	-	-	O	n	0	sg	6	de wijsheid
1463	6594	6594	pronoun	6594	-	-	O	-	-	sg	6	die
1464	6595	6595	pronoun	6595	-	1	O	fm	1	sg	3	mij
1465	6612	6612	pronoun	6612	-	1	O	fm	1	pl	1	wij
1466	6630	6631	noun	6631	-	-	O	n	0	sg	6	de zon
1467	6639	6643	noun	6640	-	-	O	n	0	sg	6	de zon in 't water
1468	6642	6643	noun	6643	-	-	O	n	0	sg	160	't water
1469	6647	6649	noun	6649	-	-	O	n	0	pl	1469	der witte wolken
1470	6653	6655	noun	6655	-	-	O	n	0	pl	1470	de donkere luchten
1471	6666	6667	noun	6667	-	-	O	n	0	pl	1471	de bladen
1472	6670	6672	noun	6672	-	-	O	n	0	pl	1472	de bladerlooze kruinen
1473	6674	6677	noun	6677	-	-	O	n	0	pl	1473	de armoedige drassige weilanden
1474	6685	6685	pronoun	6685	-	-	O	-	-	sg	1474	die
1475	6686	6686	pronoun	6686	-	1	O	fm	1	sg	3	ik
1476	6693	6693	pronoun	6693	-	1	O	fm	1	sg	3	ik
1477	6699	6700	noun	6700	-	-	O	n	0	sg	1365	mijn afwezigheid
1478	6699	6699	pronoun	6699	-	1	O	fm	1	sg	3	mijn
1479	6702	6702	pronoun	6702	-	-	O	mn	-	sg	1479	die
1480	6703	6703	pronoun	6703	-	1	O	fm	1	sg	3	ik
1481	6711	6711	pronoun	6711	-	1	O	fm	1	sg	3	ik
1482	6717	6717	pronoun	6717	-	3	O	mn	-	sg	1479	z'n
1483	6728	6728	pronoun	6728	-	-	O	-	-	pl	1483	die
1484	6729	6729	pronoun	6729	-	3	O	n	0	pl	1470	zich
1485	6742	6743	name	6743	-	-	O	m	1	sg	6	een God
1486	6744	6744	pronoun	6744	-	-	O	m	1	sg	6	die
1487	6753	6754	noun	6754	-	-	O	n	0	sg	1320	de brem
1488	6756	6757	noun	6757	-	-	O	n	0	pl	1488	de seringen
1489	6759	6760	noun	6760	-	-	O	n	0	pl	1419	de appelboomen
1490	6762	6763	noun	6763	-	-	O	-	-	pl	1422	de kastanjes
1491	6765	6766	noun	6766	-	-	O	n	0	sg	6	de zon
1492	6775	6775	noun	6775	-	-	O	n	0	sg	1492	ontroering
1493	6777	6777	pronoun	6777	-	1	O	fm	1	sg	3	ik
1494	6778	6779	noun	6779	-	-	O	n	0	sg	365	dit alles
1495	6784	6784	pronoun	6784	-	1	O	fm	1	sg	3	ik
1496	6789	6791	noun	6791	-	-	O	n	0	pl	1401	de vage verwachtingen
1497	6793	6793	noun	6793	-	-	O	n	0	pl	1409	verlangens
1498	6795	6795	name	6795	-	-	O	m	1	sg	6	God
1499	6798	6799	noun	6799	-	-	O	n	0	sg	1499	mijn hoofd
1500	6798	6798	pronoun	6798	-	1	O	fm	1	sg	3	mijn
1501	6801	6802	noun	6802	-	-	O	n	0	pl	1501	Zijn velden
1502	6801	6801	pronoun	6801	-	3	O	m	1	sg	6	Zijn
1503	6807	6808	noun	6808	-	-	O	n	0	pl	1503	zijn tuinen
1504	6807	6807	pronoun	6807	-	3	O	m	1	sg	6	zijn
1505	6812	6813	noun	6813	-	-	O	n	0	pl	6	schoone bloemen
1506	6815	6815	pronoun	6815	-	-	O	n	0	pl	6	die
1507	6819	6820	noun	6820	-	-	O	f	1	pl	1507	statige vrouwen
1508	6829	6830	noun	6830	-	-	O	n	0	sg	6	de zon
1509	6845	6847	noun	6847	-	-	O	n	0	sg	1509	't eindelooze gebied
1510	6850	6851	noun	6851	-	-	O	-	-	sg	1510	't zelfde
1511	6858	6859	noun	6859	-	-	O	n	0	pl	1511	breede rivieren
1512	6867	6868	noun	6868	-	-	O	n	0	sg	6	de zon
1513	6873	6873	pronoun	6873	-	3	O	n	0	pl	1511	ze
1514	6875	6876	noun	6876	-	-	O	n	0	sg	478	't licht
1515	6878	6879	noun	6879	-	-	O	n	0	sg	174	de zee
1516	6883	6886	noun	6884	-	-	O	n	0	pl	1516	de rivieren mijner gedachten
1517	6885	6886	noun	6886	-	-	O	n	0	pl	1517	mijner gedachten
1518	6885	6885	pronoun	6885	-	1	O	fm	1	sg	3	mijner
1519	6888	6888	pronoun	6888	-	1	O	fm	1	sg	3	ik
1520	6894	6896	noun	6896	-	-	O	n	0	sg	422	een steenen pijpje
1521	6899	6903	noun	6900	-	-	O	n	0	sg	6	de zon op mijn lijf
1522	6902	6903	noun	6903	-	-	O	n	0	sg	1522	mijn lijf
1523	6902	6902	pronoun	6902	-	1	O	fm	1	sg	3	mijn
1524	6907	6908	noun	6908	-	-	O	n	0	sg	160	't water
1525	6912	6915	noun	6912	-	-	O	-	-	pl	1525	stroomen naar 't onbekende
1526	6914	6915	noun	6915	-	-	O	-	-	sg	1526	't onbekende
1527	6918	6919	noun	6919	-	-	O	-	-	sg	1526	't onbekende
1528	6921	6921	pronoun	6921	-	1	O	fm	1	sg	3	mij
1529	6925	6925	pronoun	6925	-	1	O	fm	1	sg	3	ik
1530	6930	6932	noun	6932	-	-	O	fn	-	both	6	de schoone vrouwen
1531	6934	6934	pronoun	6934	-	-	O	f	1	pl	6	die
1532	6935	6936	noun	6936	-	-	O	n	0	pl	6	de bloemen
1533	6939	6940	noun	6940	-	-	O	n	0	pl	1533	mijn tuinen
1534	6939	6939	pronoun	6939	-	1	O	fm	1	sg	3	mijn
1535	6943	6944	noun	6944	-	-	O	n	0	sg	1289	de wind
1536	6947	6949	noun	6949	-	-	O	n	0	pl	1536	de hooge dennen
1537	6952	6955	noun	6953	-	-	O	n	0	pl	1537	de wouden der zekerheid
1538	6954	6955	noun	6955	-	-	O	-	-	sg	1538	der zekerheid
1539	6958	6959	noun	6959	-	-	O	n	0	sg	365	dit alles
1540	6963	6963	pronoun	6963	-	1	O	fm	1	sg	3	ik
1541	6971	6971	pronoun	6971	-	1	O	fm	1	sg	3	ik
1542	6975	6975	pronoun	6975	-	1	O	fm	1	sg	3	mij
1543	6976	6976	pronoun	6976	-	3	O	n	0	sg	365	dit
1544	6982	6982	noun	6982	-	-	O	n	0	sg	1544	ootmoed
1545	6984	6984	pronoun	6984	-	1	O	fm	1	sg	3	ik
1546	6990	6990	pronoun	6990	-	1	O	fm	1	sg	3	mij
1547	6991	6991	name	6991	-	-	O	m	1	sg	6	God
1548	6993	6994	noun	6994	-	-	O	-	-	sg	1376	de oneindigheid
1549	6999	6999	pronoun	6999	-	1	O	fm	1	sg	3	ik
1550	7001	7002	noun	7002	-	-	O	n	0	sg	1550	Gods doel
1551	7004	7005	noun	7005	-	-	O	n	0	sg	1550	de doelloosheid
1552	7014	7014	pronoun	7014	-	3	O	n	0	sg	1550	dit
1553	7016	7016	noun	7016	-	-	O	n	0	sg	1553	voortduring
1554	7023	7023	pronoun	7023	-	1	O	fm	1	sg	3	ik
1555	7028	7028	noun	7028	-	-	O	-	-	sg	1555	negenen
1556	7030	7030	name	7030	LOC	-	O	n	0	sg	760	Amsterdam
1557	7034	7038	noun	7035	-	-	O	n	0	sg	1557	't plein voor 't Centraalstation
1558	7037	7038	name	7038	ORG	-	O	n	0	sg	1558	't Centraalstation
1559	7042	7042	pronoun	7042	-	1	O	fm	1	sg	3	ik
1560	7043	7045	noun	7045	-	-	O	n	0	pl	6	allerlei electrische trammen
1561	7046	7046	pronoun	7046	-	-	O	n	0	pl	6	die
1562	7047	7047	pronoun	7047	-	1	O	fm	1	sg	3	ik
1563	7054	7054	noun	7054	-	-	O	n	0	pl	1563	huurauto's
