id	start	end	type	head	neclass	person	quote	gender	human	number	cluster	text
1191	5025	5025	name	5025	PER	-	I	fm	1	sg	1191	Scaevola
1192	5030	5030	pronoun	5030	-	-	I	-	1	sg	1191	die
1193	5031	5032	noun	5032	-	-	I	n	0	sg	15	zijn hand
1194	5031	5031	pronoun	5031	-	3	I	-	1	sg	1191	zijn
1195	5034	5035	noun	5035	-	-	I	n	0	sg	1195	't vuur
1196	5040	5042	noun	5042	-	-	I	n	0	pl	1196	hun latijnsche opstellen
1197	5040	5040	pronoun	5040	-	3	I	fm	1	pl	1123	hun
1198	5044	5044	pronoun	5044	-	3	I	n	0	pl	1196	ze
1199	5045	5045	pronoun	5045	-	3	I	n	0	sg	15	dit
1200	5059	5059	pronoun	5059	-	1	I	fm	1	sg	1144	mij
1201	5060	5061	noun	5061	-	-	I	n	0	sg	15	een hand
1202	5070	5070	pronoun	5070	-	1	O	m	1	sg	1	ik
1203	5078	5079	name	5079	PER	-	O	m	1	sg	1203	mijn Sjaalman
1204	5078	5078	pronoun	5078	-	1	O	m	1	sg	1	mijn
1205	5081	5082	noun	5082	-	-	O	n	0	sg	420	de achterdeur
1206	5083	5084	noun	5084	-	-	O	n	0	sg	1082	de kraam
1207	5087	5087	pronoun	5087	-	3	O	m	1	sg	1203	Hij
1208	5099	5099	noun	5099	-	-	O	f	1	sg	726	dertien
1209	5103	5103	pronoun	5103	-	3	O	m	1	sg	1203	hij
1210	5105	5109	noun	5109	-	-	O	m	1	sg	1203	een vlug en dapper mannetje
1211	5113	5113	pronoun	5113	-	1	O	m	1	sg	1	'k
1212	5114	5115	noun	5115	-	-	O	n	0	pl	1212	zijn oogen
1213	5114	5114	pronoun	5114	-	3	O	m	1	sg	1203	zijn
1214	5120	5120	pronoun	5120	-	3	O	n	0	pl	1212	ze
1215	5123	5123	pronoun	5123	-	3	O	m	1	sg	1203	hij
1216	5125	5126	name	5126	-	-	O	m	1	sg	920	den Griek
1217	5127	5128	noun	5128	-	-	O	n	0	sg	1217	een vuistslag
1218	5131	5131	pronoun	5131	-	1	O	m	1	sg	1	ik
1219	5137	5137	pronoun	5137	-	1	O	m	1	sg	1	ik
1220	5140	5141	name	5141	-	-	O	m	1	sg	920	de Griek
1221	5142	5142	pronoun	5142	-	3	O	m	1	sg	1203	hem
1222	5149	5149	pronoun	5149	-	1	O	m	1	sg	1	ik
1223	5150	5152	noun	5152	-	-	O	n	0	sg	1223	een vast principe
1224	5155	5155	pronoun	5155	-	1	O	m	1	sg	1	me
1225	5160	5160	noun	5160	-	-	O	n	0	pl	8	dingen
1226	5161	5161	pronoun	5161	-	-	O	n	0	pl	8	die
1227	5162	5162	pronoun	5162	-	1	O	m	1	sg	1	me
1228	5167	5167	pronoun	5167	-	1	O	m	1	sg	1	ik
1229	5171	5171	pronoun	5171	-	1	O	m	1	sg	1	Ik
1230	5179	5180	noun	5180	-	-	O	n	0	sg	1230	de reden
1231	5182	5183	noun	5183	-	-	O	n	0	pl	1231	zijn trekken
1232	5182	5182	pronoun	5182	-	3	O	n	0	sg	1230	zijn
1233	5184	5184	pronoun	5184	-	1	O	m	1	sg	1	me
1234	5187	5187	noun	5187	-	-	O	n	0	sg	1234	reukwerk
1235	5192	5192	pronoun	5192	-	3	O	m	1	sg	920	men
1236	5194	5194	name	5194	LOC	-	O	n	0	sg	690	Amsterdam
1237	5195	5195	noun	5195	-	-	O	n	0	sg	973	twist
1238	5199	5200	name	5200	-	-	O	m	1	sg	920	een Griek
1239	5204	5205	noun	5205	-	-	O	n	0	pl	1239	latere kermissen
1240	5206	5207	noun	5207	-	-	O	m	1	sg	1	die man
1241	5210	5211	noun	5211	-	-	O	n	0	sg	1241	zijn kraam
1242	5210	5210	pronoun	5210	-	3	O	m	1	sg	1	zijn
1243	5213	5214	name	5214	LOC	-	O	n	0	both	1023	de Westermarkt
1244	5218	5218	pronoun	5218	-	1	O	m	1	sg	1	ik
1245	5219	5219	pronoun	5219	-	1	O	m	1	sg	1	mij
1246	5225	5225	pronoun	5225	-	1	O	m	1	sg	1	ik
1247	5228	5229	noun	5229	-	-	O	n	0	pl	1247	wijsgeerige opmerkingen
1248	5233	5233	pronoun	5233	-	1	O	m	1	sg	1	ik
1249	5234	5234	pronoun	5234	-	2	O	m	1	sg	1	u
1250	5243	5246	noun	5244	-	-	O	n	0	pl	542	de zaken dezer wereld
1251	5245	5246	noun	5246	-	-	O	n	0	sg	219	dezer wereld
1252	5248	5248	pronoun	5248	-	3	O	fm	1	pl	1123	elkander
1253	5252	5256	noun	5253	-	-	O	n	0	pl	99	de oogen van dat meisje
1254	5255	5256	noun	5256	-	-	O	f	1	sg	345	dat meisje
1255	5263	5263	pronoun	5263	-	3	O	f	1	sg	345	ze
1256	5264	5265	noun	5265	-	-	O	n	0	pl	1256	korter vlechten
1257	5271	5271	pronoun	5271	-	3	O	f	1	sg	345	men
1258	5272	5272	pronoun	5272	-	1	O	m	1	sg	1	mij
1259	5275	5276	noun	5276	-	-	O	-	-	sg	1259	die winkelkast
1260	5281	5281	pronoun	5281	-	2	O	m	1	sg	1	ge
1261	5283	5284	noun	5284	-	-	O	n	0	sg	560	dit boek
1262	5292	5292	pronoun	5292	-	3	O	n	0	sg	560	dit
1263	5298	5298	pronoun	5298	-	1	O	m	1	sg	1	me
1264	5302	5303	noun	5303	-	-	O	n	0	sg	219	de wereld
1265	5314	5314	noun	5314	-	-	O	m	1	pl	8	menschen
1266	5315	5315	pronoun	5315	-	-	O	fm	1	pl	8	die
1267	5320	5321	noun	5321	-	-	O	m	1	pl	8	mijn vrienden
1268	5320	5320	pronoun	5320	-	1	O	m	1	sg	1	mijn
1269	5326	5326	pronoun	5326	-	2	O	m	1	sg	1	ge
1270	5327	5329	name	5329	ORG	-	O	n	0	both	55	Busselinck & Waterman
1271	5332	5332	pronoun	5332	-	1	O	m	1	sg	1	ik
1272	5337	5338	noun	5338	-	-	O	n	0	sg	798	mijn boek
1273	5337	5337	pronoun	5337	-	1	O	m	1	sg	1	mijn
1274	5342	5343	noun	5343	-	-	O	-	-	sg	609	de voorjaarsveiling
1275	5349	5349	pronoun	5349	-	1	O	m	1	sg	1	ik
1276	5352	5353	noun	5353	-	-	O	-	-	sg	83	de waarheid
1277	5356	5356	pronoun	5356	-	1	O	m	1	sg	1	mij
1278	5357	5361	noun	5358	-	-	O	n	0	sg	1278	het weerzien van dien persoon
1279	5360	5361	noun	5361	-	-	O	m	1	sg	322	dien persoon
1280	5365	5365	pronoun	5365	-	1	O	m	1	sg	1	Ik
1281	5375	5375	pronoun	5375	-	3	O	m	1	sg	322	Hij
1282	5382	5382	pronoun	5382	-	1	O	m	1	sg	1	ik
1283	5383	5383	pronoun	5383	-	3	O	m	1	sg	322	hem
1284	5391	5391	pronoun	5391	-	3	O	m	1	sg	322	hij
1285	5395	5395	pronoun	5395	-	3	O	n	0	pl	8	Dit
1286	5397	5397	noun	5397	-	-	O	n	0	pl	8	dingen
1287	5400	5401	noun	5401	-	-	O	m	1	sg	445	een mensch
1288	5405	5405	pronoun	5405	-	-	O	fm	1	sg	445	die
1289	5409	5410	noun	5410	-	-	O	n	0	sg	69	de beurs
1290	5419	5419	pronoun	5419	-	1	O	m	1	sg	1	Ik
1291	5427	5427	pronoun	5427	-	1	O	m	1	sg	1	Ik
1292	5430	5430	pronoun	5430	-	3	O	m	1	sg	445	hij
1293	5438	5438	pronoun	5438	-	1	O	m	1	sg	1	ik
1294	5445	5445	pronoun	5445	-	3	O	m	1	sg	445	hij
1295	5451	5451	pronoun	5451	-	1	O	m	1	sg	1	ik
1296	5457	5457	noun	5457	-	-	O	n	0	sg	1296	gesprek
1297	5462	5462	pronoun	5462	-	1	O	m	1	sg	1	ik
1298	5466	5466	pronoun	5466	-	3	O	m	1	sg	445	hij
1299	5478	5479	noun	5479	-	-	O	n	0	sg	1299	zijn jasje
1300	5478	5478	pronoun	5478	-	3	O	m	1	sg	445	zijn
1301	5482	5483	noun	5483	-	-	O	n	0	sg	1301	de kin
1302	5487	5487	pronoun	5487	-	3	O	n	0	sg	1302	dat
1303	5488	5491	noun	5491	-	-	O	n	0	sg	1303	een zeer slecht merk
1304	5495	5495	pronoun	5495	-	1	O	m	1	sg	1	ik
1305	5496	5500	noun	5497	-	-	O	n	0	sg	1305	den toon van ons onderhoud
1306	5499	5500	noun	5500	-	-	O	n	0	sg	1306	ons onderhoud
1307	5499	5499	pronoun	5499	-	1	O	m	1	pl	197	ons
1308	5506	5506	pronoun	5506	-	3	O	m	1	sg	445	Hij
1309	5508	5508	pronoun	5508	-	1	O	m	1	sg	1	mij
1310	5510	5510	pronoun	5510	-	3	O	m	1	sg	445	hij
1311	5512	5512	name	5512	LOC	-	O	n	0	sg	1311	Indie
1312	5516	5516	pronoun	5516	-	3	O	n	0	sg	1311	dat
1313	5517	5517	pronoun	5517	-	3	O	m	1	sg	445	hij
1314	5522	5522	pronoun	5522	-	3	O	m	1	sg	445	hij
1315	5523	5523	noun	5523	-	-	O	fm	1	pl	336	kinderen
1316	5526	5526	pronoun	5526	-	1	O	m	1	sg	1	Ik
1317	5540	5541	noun	5541	-	-	O	-	-	sg	1317	de Kapelsteeg
1318	5543	5543	pronoun	5543	-	1	O	m	1	sg	1	ik
1319	5548	5549	noun	5549	-	-	O	n	0	sg	1319	die steeg
1320	5554	5556	noun	5556	-	-	O	m	1	sg	1	een fatsoenlijk man
1321	5561	5561	pronoun	5561	-	1	O	m	1	sg	1	ik
1322	5566	5566	pronoun	5566	-	1	O	m	1	sg	1	ik
1323	5568	5569	noun	5569	-	-	O	fm	1	sg	1317	de Kapelsteeg
1324	5572	5572	pronoun	5572	-	1	O	m	1	sg	1	Ik
1325	5575	5575	pronoun	5575	-	1	O	m	1	pl	197	wij
1326	5576	5577	noun	5577	-	-	O	n	0	sg	1326	dat straatje
1327	5588	5588	pronoun	5588	-	3	O	n	0	sg	1326	zijn
1328	5596	5596	pronoun	5596	-	1	O	m	1	sg	1	ik
1329	5603	5603	pronoun	5603	-	1	O	m	1	sg	1	ik
1330	5606	5606	pronoun	5606	-	3	O	fm	1	sg	1317	men
1331	5611	5611	pronoun	5611	-	3	O	m	1	sg	1317	men
1332	5620	5620	pronoun	5620	-	1	I	fm	1	sg	1332	me
1333	5623	5623	pronoun	5623	-	2	I	fm	1	sg	1333	u
1334	5640	5640	pronoun	5640	-	1	I	fm	1	sg	1332	ik
1335	5642	5642	pronoun	5642	-	1	I	fm	1	sg	1332	me
1336	5644	5644	pronoun	5644	-	1	I	fm	1	sg	1332	Ik
1337	5650	5650	pronoun	5650	-	3	O	m	1	sg	1317	hij
1338	5651	5651	pronoun	5651	-	1	O	m	1	sg	1	me
1339	5662	5666	noun	5663	-	-	O	n	0	sg	1339	een knoop van mijn jas
1340	5665	5666	noun	5666	-	-	O	n	0	sg	1340	mijn jas
1341	5665	5665	pronoun	5665	-	1	O	m	1	sg	1	mijn
1342	5669	5670	name	5670	PER	-	I	m	1	sg	869	Beste Droogstoppel
1343	5673	5673	pronoun	5673	-	3	I	m	1	sg	869	hij
1344	5675	5675	pronoun	5675	-	1	I	fm	1	sg	1344	ik
1345	5677	5677	pronoun	5677	-	2	I	fm	1	sg	1345	u
1346	5684	5684	pronoun	5684	-	1	O	m	1	sg	1	mij
1347	5685	5689	noun	5686	-	-	O	n	0	sg	1347	een rilling door de leden
1348	5688	5689	noun	5689	-	-	O	fm	1	pl	1348	de leden
1349	5691	5691	pronoun	5691	-	3	O	m	1	sg	869	Hij
1350	5701	5701	pronoun	5701	-	1	O	m	1	sg	1	mij
1351	5707	5707	pronoun	5707	-	1	O	m	1	sg	1	ik
1352	5709	5709	pronoun	5709	-	1	O	m	1	sg	1	ik
1353	5716	5717	noun	5717	-	-	O	n	0	sg	69	de beurs
1354	5727	5727	pronoun	5727	-	3	O	m	1	sg	1	men
1355	5731	5732	noun	5732	-	-	O	n	0	sg	69	de beurs
1356	5739	5739	pronoun	5739	-	2	O	m	1	sg	1	u
1357	5751	5751	pronoun	5751	-	1	O	m	1	sg	1	Ik
1358	5753	5754	noun	5754	-	-	O	n	0	sg	1339	mijn knoop
1359	5753	5753	pronoun	5753	-	1	O	m	1	sg	1	mijn
1360	5764	5764	pronoun	5764	-	1	O	m	1	sg	1	ik
1361	5769	5770	noun	5770	-	-	O	-	-	sg	1317	de Kapelsteeg
1362	5774	5774	pronoun	5774	-	1	O	m	1	sg	1	ik
1363	5786	5786	noun	5786	-	-	O	n	0	sg	1363	fatsoen
1364	5788	5788	pronoun	5788	-	1	O	m	1	sg	1	mij
1365	5792	5792	pronoun	5792	-	1	O	m	1	sg	1	Ik
1366	5800	5801	noun	5801	-	-	O	n	0	sg	1366	DERDE HOOFDSTUK
1367	5803	5803	pronoun	5803	-	1	O	m	1	sg	1	ik
1368	5808	5809	noun	5809	-	-	O	n	0	sg	69	de beurs
1369	5813	5813	name	5813	PER	-	O	m	1	sg	113	Frits
1370	5820	5820	pronoun	5820	-	1	O	m	1	sg	1	mij
1371	5825	5826	noun	5826	-	-	O	m	1	sg	1371	de beschrijving
1372	5829	5830	name	5830	LOC	-	O	n	0	sg	1203	de Sjaalman
1373	5833	5833	pronoun	5833	-	3	O	m	1	sg	1371	hij
1374	5834	5834	pronoun	5834	-	1	O	m	1	sg	1	me
1375	5841	5842	noun	5842	-	-	O	n	0	sg	595	't adreskaartje
1376	5844	5844	pronoun	5844	-	1	O	m	1	sg	1	Ik
1377	5849	5852	noun	5850	-	-	O	fm	1	pl	336	mijn kinderen van school
1378	5849	5849	pronoun	5849	-	1	O	m	1	sg	1	mijn
1379	5852	5852	noun	5852	-	-	O	n	0	sg	1017	school
1380	5871	5881	noun	5872	-	-	O	n	0	sg	1380	een schoolkameraad die een sjaal draagt in plaats van een jas
1381	5873	5873	pronoun	5873	-	-	O	-	-	sg	1381	die
1382	5874	5875	noun	5875	-	-	O	n	0	sg	852	een sjaal
1383	5880	5881	noun	5881	-	-	O	n	0	sg	1340	een jas
1384	5884	5884	pronoun	5884	-	-	O	-	-	sg	1384	die
1385	5894	5894	pronoun	5894	-	1	O	m	1	sg	1	ik
1386	5895	5895	name	5895	PER	-	O	m	1	sg	113	Frits
1387	5898	5899	name	5899	LOC	-	O	n	0	both	1023	de Westermarkt
1388	5905	5905	noun	5905	-	-	O	n	0	pl	1388	kramen
1389	5912	5912	pronoun	5912	-	1	O	m	1	sg	1	ik
1390	5913	5918	noun	5914	-	-	O	n	0	sg	788	een brief met een groot pak
1391	5916	5918	noun	5918	-	-	O	n	0	sg	1391	een groot pak
1392	5920	5920	pronoun	5920	-	1	O	m	1	sg	1	Ik
1393	5922	5922	pronoun	5922	-	2	O	m	1	sg	1	u
1394	5923	5924	noun	5924	-	-	O	n	0	sg	788	den brief
1395	5928	5929	name	5929	PER	-	O	m	1	sg	869	Waarde Droogstoppel
1396	5931	5931	pronoun	5931	-	1	O	m	1	sg	1	Ik
1397	5934	5934	pronoun	5934	-	3	O	m	1	sg	869	hij
1398	5940	5942	name	5942	PER	-	O	fm	1	sg	869	Weledele Heer Droogstoppel
1399	5945	5945	pronoun	5945	-	1	O	m	1	sg	1	ik
1400	5949	5949	pronoun	5949	-	1	O	m	1	sg	1	Ik
1401	5952	5952	noun	5952	-	-	O	-	-	sg	1401	ten-uwent
1402	5955	5956	noun	5956	-	-	O	n	0	sg	1402	het doel
1403	5957	5957	pronoun	5957	-	2	O	m	1	sg	1	u
1404	5958	5959	noun	5959	-	-	O	n	0	sg	1404	een verzoek
1405	5963	5963	pronoun	5963	-	1	O	m	1	sg	1	Ik
1406	5966	5966	pronoun	5966	-	2	O	m	1	sg	1	gij
1407	5968	5969	noun	5969	-	-	O	n	0	pl	934	goede omstandigheden
1408	5972	5972	pronoun	5972	-	3	O	n	0	sg	1404	Dit
1409	5976	5976	pronoun	5976	-	1	O	m	1	pl	197	we
1410	5979	5980	noun	5980	-	-	O	n	0	pl	413	ons dertienen
1411	5979	5979	pronoun	5979	-	1	O	m	1	pl	197	ons
1412	5982	5983	noun	5983	-	-	O	n	0	sg	409	't kantoor
1413	5987	5987	pronoun	5987	-	1	O	m	1	sg	1	ik
1414	5989	5989	noun	5989	-	-	O	n	0	sg	1414	gebruik
1415	5993	5994	noun	5994	-	-	O	n	0	sg	1415	uw krediet
1416	5993	5993	pronoun	5993	-	2	O	fm	1	both	1416	uw
1417	5997	5998	noun	5998	-	-	O	n	0	sg	174	een zaak
1418	5999	5999	noun	5999	-	-	O	fm	1	sg	1418	tot-stand
1419	6003	6003	pronoun	6003	-	-	O	-	-	sg	1418	die
1420	6005	6005	pronoun	6005	-	1	O	m	1	sg	1	mij
1421	6007	6008	noun	6008	-	-	O	n	0	sg	1421	groot gewicht
1422	6012	6012	pronoun	6012	-	3	O	m	1	sg	1418	men
1423	6018	6022	noun	6019	-	-	O	n	0	sg	1423	een order op de voorjaarsveiling
1424	6021	6022	noun	6022	-	-	O	-	-	sg	609	de voorjaarsveiling
1425	6028	6029	noun	6029	-	-	O	n	0	pl	1425	velerlei omstandigheden
1426	6031	6031	pronoun	6031	-	1	O	m	1	sg	1	ik
1427	6037	6037	noun	6037	-	-	O	n	0	sg	386	geld
1428	6042	6042	pronoun	6042	-	3	O	m	1	sg	1418	Hij
1429	6050	6050	pronoun	6050	-	3	O	m	1	sg	1418	hij
1430	6053	6053	pronoun	6053	-	1	O	m	1	sg	1	Ik
1431	6055	6057	noun	6057	-	-	O	f	1	sg	1431	mijn lieve vrouw
1432	6055	6055	pronoun	6055	-	1	O	m	1	sg	1	mijn
1433	6063	6065	noun	6063	-	-	O	fm	1	sg	1433	veraangenaming des levens
1434	6064	6065	noun	6065	-	-	O	n	0	sg	1434	des levens
1435	6071	6074	noun	6072	-	-	O	n	0	sg	147	de opvoeding mijner kinderen
1436	6073	6074	noun	6074	-	-	O	fm	1	pl	336	mijner kinderen
1437	6078	6080	noun	6080	-	-	O	n	0	sg	1437	een geldelijk oog
1438	6084	6084	pronoun	6084	-	1	O	m	1	sg	1	ik
1439	6088	6090	name	6088	PER	-	O	m	1	sg	1433	Veraangenaming des levens
1440	6089	6090	noun	6090	-	-	O	n	0	sg	1434	des levens
1441	6092	6095	noun	6092	-	-	O	n	0	sg	1441	Opvoeding van de kinderen
1442	6094	6095	noun	6095	-	-	O	fm	1	pl	336	de kinderen
1443	6098	6098	pronoun	6098	-	2	O	m	1	sg	1	ge
1444	6100	6100	pronoun	6100	-	3	O	m	1	sg	1433	hij
1445	6102	6103	noun	6103	-	-	O	f	1	sg	1445	zijn vrouw
1446	6102	6102	pronoun	6102	-	3	O	m	1	sg	1433	zijn
1447	6104	6108	noun	6105	-	-	O	n	0	sg	1447	een loge in de Opera
1448	6107	6108	name	6108	LOC	-	O	n	0	sg	1448	de Opera
1449	6113	6117	noun	6114	-	-	O	fm	1	pl	1449	zijn kinderen op een instituut
1450	6113	6113	pronoun	6113	-	3	O	m	1	sg	1433	zijn
1451	6116	6117	noun	6117	-	-	O	n	0	sg	1451	een instituut
1452	6120	6120	name	6120	LOC	-	O	n	0	sg	1452	Genève
1453	6132	6132	pronoun	6132	-	3	O	m	1	sg	1433	hij
1454	6135	6136	noun	6136	-	-	O	n	0	sg	1454	een vliering
1455	6139	6139	noun	6139	-	-	O	n	0	sg	1195	vuur
1456	6142	6142	pronoun	6142	-	1	O	m	1	sg	1	ik
1457	6143	6144	noun	6144	-	-	O	n	0	sg	788	dien brief
1458	6148	6148	pronoun	6148	-	1	O	m	1	sg	1	ik
1459	6149	6149	pronoun	6149	-	3	O	n	0	sg	788	dit
1460	6155	6155	pronoun	6155	-	1	O	m	1	sg	1	ik
1461	6157	6157	pronoun	6157	-	3	O	m	1	sg	1433	hem
1462	6164	6164	pronoun	6164	-	1	O	m	1	sg	1	ik
1463	6167	6172	noun	6169	-	-	O	n	0	sg	1463	den zotten toon van zijn geschrijf
1464	6171	6172	noun	6172	-	-	O	n	0	sg	1464	zijn geschrijf
1465	6171	6171	pronoun	6171	-	3	O	n	0	sg	788	zijn
1466	6184	6184	pronoun	6184	-	3	O	m	1	sg	1433	hij
1467	6193	6193	pronoun	6193	-	3	O	n	0	sg	788	dit
1468	6197	6198	noun	6198	-	-	O	n	0	sg	1468	de maatschappij
1469	6203	6204	noun	6204	-	-	O	n	0	sg	1469	Gods wil
1470	6207	6207	pronoun	6207	-	3	O	m	1	sg	1433	hij
1471	6219	6219	pronoun	6219	-	1	O	m	1	sg	1	ik
1472	6225	6225	pronoun	6225	-	3	O	m	1	sg	1433	hij
1473	6230	6234	noun	6231	-	-	O	-	-	sg	1473	die opsiering van de zaak
1474	6233	6234	noun	6234	-	-	O	n	0	sg	174	de zaak
1475	6244	6244	pronoun	6244	-	1	O	m	1	sg	1	mij
1476	6245	6246	noun	6246	-	-	O	n	0	sg	1476	de verplichting
1477	6247	6247	noun	6247	-	-	O	n	0	sg	1477	rust
1478	6250	6253	noun	6251	-	-	O	n	0	pl	1478	de behoeften der mijnen
1479	6252	6253	noun	6253	-	-	O	n	0	pl	1479	der mijnen
1480	6258	6258	pronoun	6258	-	1	O	m	1	sg	1	ik
1481	6261	6261	noun	6261	-	-	O	n	0	sg	1481	talent
1482	6264	6264	pronoun	6264	-	3	O	n	0	sg	1481	dat
1483	6267	6267	pronoun	6267	-	1	O	m	1	sg	1	ik
1484	6270	6270	pronoun	6270	-	1	O	m	1	sg	1	mij
1485	6274	6274	pronoun	6274	-	1	O	m	1	sg	1	Ik
1486	6280	6280	pronoun	6280	-	2	O	m	1	sg	1	Ge
1487	6286	6286	pronoun	6286	-	1	O	m	1	sg	1	ik
1488	6298	6299	noun	6299	-	-	O	n	0	sg	1488	mijn kindsheid
1489	6298	6298	pronoun	6298	-	1	O	m	1	sg	1	mijn
1490	6301	6301	pronoun	6301	-	1	O	m	1	sg	1	ik
1491	6302	6303	noun	6303	-	-	O	n	0	pl	1491	mijn aandoeningen
1492	6302	6302	pronoun	6302	-	1	O	m	1	sg	1	mijn
1493	6305	6305	noun	6305	-	-	O	n	0	pl	1493	verzen
1494	6312	6312	pronoun	6312	-	1	O	m	1	sg	1	ik
1495	6319	6320	noun	6320	-	-	O	n	0	sg	1495	mijn ziel
1496	6319	6319	pronoun	6319	-	1	O	m	1	sg	1	mijn
1497	6322	6322	pronoun	6322	-	1	O	m	1	sg	1	Ik
1498	6327	6328	noun	6328	-	-	O	n	0	sg	335	dat alles
1499	6333	6333	pronoun	6333	-	-	O	-	-	pl	1499	die
1500	6334	6334	noun	6334	-	-	O	n	0	sg	1500	waarde
1501	6338	6338	pronoun	6338	-	1	O	m	1	sg	1	ik
1502	6341	6342	noun	6342	-	-	O	n	0	sg	1502	een uitgever
1503	6345	6345	pronoun	6345	-	3	O	n	0	sg	1502	dit
1504	6348	6349	noun	6349	-	-	O	n	0	sg	1502	het moeielijke
1505	6351	6352	noun	6352	-	-	O	fm	1	sg	310	Het publiek
1506	6354	6354	pronoun	6354	-	1	O	m	1	sg	1	mij
1507	6358	6359	noun	6359	-	-	O	-	-	pl	1507	de uitgevers
1508	6361	6362	noun	6362	-	-	O	n	0	pl	376	de werken
1509	6367	6370	noun	6367	-	-	O	n	0	sg	1509	naam van den schrijver
1510	6369	6370	noun	6370	-	-	O	fm	1	sg	1510	den schrijver
1511	6374	6375	noun	6375	-	-	O	n	0	sg	1511	den inhoud
1512	6379	6379	pronoun	6379	-	1	O	m	1	pl	197	wij
1513	6380	6387	noun	6381	-	-	O	m	1	sg	1513	de koffie naar de renommee van de merken
1514	6383	6387	noun	6384	-	-	O	n	0	sg	1514	de renommee van de merken
1515	6386	6387	noun	6387	-	-	O	n	0	pl	1515	de merken
1516	6396	6396	pronoun	6396	-	1	O	m	1	sg	1	ik
1517	6401	6402	noun	6402	-	-	O	n	0	sg	1517	mijn werk
1518	6401	6401	pronoun	6401	-	1	O	m	1	sg	1	mijn
1519	6406	6406	noun	6406	-	-	O	n	0	sg	458	verdienste
1520	6414	6415	noun	6415	-	-	O	n	0	sg	1520	de uitgave
1521	6419	6420	noun	6420	-	-	O	fm	1	pl	1521	de boekhandelaars
1522	6422	6428	noun	6423	-	-	O	n	0	sg	1522	de betaling van drukloon , enz. vooruit
1523	6425	6425	noun	6425	-	-	O	n	0	sg	1523	drukloon
1524	6432	6432	pronoun	6432	-	3	O	fm	1	pl	1521	ze
1525	6433	6434	noun	6434	-	-	O	n	0	sg	1525	groot gelijk
1526	6439	6439	pronoun	6439	-	1	O	m	1	sg	1	mij
1527	6441	6441	pronoun	6441	-	3	O	n	0	sg	1525	die
1528	6448	6448	pronoun	6448	-	1	O	m	1	sg	1	ik
1529	6453	6454	noun	6454	-	-	O	n	0	sg	1529	mijn arbeid
1530	6453	6453	pronoun	6453	-	1	O	m	1	sg	1	mijn
1531	6455	6456	noun	6456	-	-	O	n	0	pl	1531	de kosten
1532	6463	6464	noun	6464	-	-	O	n	0	sg	1532	mijn woord
1533	6463	6463	pronoun	6463	-	1	O	m	1	sg	1	mijn
1534	6469	6469	pronoun	6469	-	1	O	m	1	sg	1	ik
1535	6473	6476	noun	6474	-	-	O	n	0	sg	1535	onze ontmoeting van voorgisteren
1536	6473	6473	pronoun	6473	-	1	O	m	1	pl	197	onze
1537	6480	6480	pronoun	6480	-	3	O	m	1	sg	1513	hij
1538	6485	6486	noun	6486	-	-	O	n	0	sg	1538	het besluit
1539	6488	6488	pronoun	6488	-	2	O	m	1	sg	1	u
1540	6492	6492	pronoun	6492	-	2	O	m	1	sg	1	ge
1541	6494	6494	pronoun	6494	-	1	O	m	1	sg	1	mij
1542	6496	6497	noun	6497	-	-	O	fm	1	sg	1542	een boekhandelaar
1543	6502	6506	noun	6503	-	-	O	n	0	pl	1531	de kosten eener eerste uitgave
1544	6504	6506	noun	6506	-	-	O	n	0	sg	1544	eener eerste uitgave
1545	6513	6515	noun	6515	-	-	O	n	0	sg	1545	een klein boekdeeltje
1546	6517	6517	pronoun	6517	-	1	O	m	1	sg	1	Ik
1547	6519	6524	noun	6520	-	-	O	n	0	sg	1547	de keus van die eerste proeve
1548	6522	6524	noun	6524	-	-	O	n	0	sg	1548	die eerste proeve
1549	6527	6527	pronoun	6527	-	2	O	m	1	sg	1	u
1550	6531	6532	noun	6532	-	-	O	n	0	sg	1391	het pak
1551	6533	6533	pronoun	6533	-	3	O	n	0	sg	1391	dat
1552	6534	6534	noun	6534	-	-	O	m	1	sg	1552	hiernevens
1553	6538	6538	pronoun	6538	-	2	O	m	1	sg	1	ge
1554	6547	6547	pronoun	6547	-	1	O	m	1	sg	1	ik
1555	6556	6556	pronoun	6556	-	1	O	m	1	sg	1	Ik
1556	6561	6561	pronoun	6561	-	3	O	m	1	sg	1552	hij
1557	6573	6573	pronoun	6573	-	1	O	m	1	sg	1	me
1558	6575	6575	noun	6575	-	-	O	-	-	sg	1558	geheel-en-al
1559	6583	6585	noun	6583	-	-	O	n	0	sg	1559	gebrek aan indrukken
1560	6585	6585	noun	6585	-	-	O	n	0	pl	1560	indrukken
1561	6588	6588	pronoun	6588	-	1	O	m	1	sg	1	ik
1562	6594	6598	noun	6594	-	-	O	n	0	sg	1562	afwachting van een vriendelijk antwoord
1563	6596	6598	noun	6598	-	-	O	n	0	sg	1563	een vriendelijk antwoord
1564	6601	6601	pronoun	6601	-	1	O	fm	1	both	1564	ik
1565	6602	6602	pronoun	6602	-	1	O	m	1	sg	1	mij
1566	6603	6604	noun	6604	-	-	O	-	1	sg	1564	uw ouden
1567	6603	6603	pronoun	6603	-	2	O	fm	1	both	1567	uw
1568	6608	6609	noun	6609	-	-	O	n	0	sg	1568	zijn naam
1569	6608	6608	pronoun	6608	-	3	O	-	1	sg	1564	zijn
